Data used for the WHO UNICEF coverage estimates 2024 revision (completed July 2025),,,,,,,,,,,,,
ISO3,surveyNameEnglish,surveyNameProduction,collectBegin,collectEnd,cohortYear,vaccine,evidence,cardsSeen,validity,ageVaccination,ageInterview,coverage,denominator
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,MENGA,Record,,CRUDE,0-35 m,24-35 m,32.3,2877
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,MENGA,Record or Recall,,CRUDE,0-35 m,24-35 m,68.4,6100
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,MENGA,Recall,,CRUDE,0-35 m,24-35 m,36.1,3223
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,PCV1,Record or Recall<12m,,CRUDE,0-12 m,24-35 m,66.3,
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,PCV1,Record,,CRUDE,0-35 m,24-35 m,45.3,2877
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,PCV1,Record or Recall,,CRUDE,0-35 m,24-35 m,70.1,6100
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,PCV1,Recall,,CRUDE,0-35 m,24-35 m,24.8,3223
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,PCV2,Record or Recall<12m,,CRUDE,0-12 m,24-35 m,59.9,
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,PCV2,Record,,CRUDE,0-35 m,24-35 m,43.5,2877
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,PCV2,Record or Recall,,CRUDE,0-35 m,24-35 m,63.7,6100
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,PCV2,Recall,,CRUDE,0-35 m,24-35 m,20.2,3223
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,PCV3,Record or Recall<12m,,CRUDE,0-12 m,24-35 m,50.4,
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,PCV3,Record,,CRUDE,0-35 m,24-35 m,41.3,2877
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,PCV3,Record or Recall,,CRUDE,0-35 m,24-35 m,54.1,6100
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,PCV3,Recall,,CRUDE,0-35 m,24-35 m,12.8,3223
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,POL0,Record or Recall<12m,,CRUDE,0-12 m,24-35 m,68.3,
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,POL0,Record,,CRUDE,0-35 m,24-35 m,43.5,2877
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,POL0,Record or Recall,,CRUDE,0-35 m,24-35 m,70.4,6100
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,POL0,Recall,,CRUDE,0-35 m,24-35 m,26.8,3223
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,POL1,Record or Recall<12m,,CRUDE,0-12 m,24-35 m,77.5,
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,POL1,Record,,CRUDE,0-35 m,24-35 m,45.4,2877
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,POL1,Record or Recall,,CRUDE,0-35 m,24-35 m,83.3,6100
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,POL1,Recall,,CRUDE,0-35 m,24-35 m,37.9,3223
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,POL2,Record or Recall<12m,,CRUDE,0-12 m,24-35 m,65,
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,POL2,Record,,CRUDE,0-35 m,24-35 m,43.6,2877
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,POL2,Record or Recall,,CRUDE,0-35 m,24-35 m,70.2,6100
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,POL2,Recall,,CRUDE,0-35 m,24-35 m,26.6,3223
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,POL3,Record or Recall<12m,,CRUDE,0-12 m,24-35 m,51.1,
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,POL3,Record,,CRUDE,0-35 m,24-35 m,41.5,2877
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,POL3,Record or Recall,,CRUDE,0-35 m,24-35 m,55.1,6100
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,POL3,Recall,,CRUDE,0-35 m,24-35 m,13.6,3223
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,Pol3+IPV1,Record or Recall<12m,,CRUDE,0-12 m,24-35 m,46.3,
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,Pol3+IPV1,Record,,CRUDE,0-35 m,24-35 m,39.1,2877
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,Pol3+IPV1,Record or Recall,,CRUDE,0-35 m,24-35 m,46.9,6100
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,Pol3+IPV1,Recall,,CRUDE,0-35 m,24-35 m,7.9,3223
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,YFV,Record or Recall<12m,,CRUDE,0-12 m,24-35 m,61,
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,YFV,Record,,CRUDE,0-35 m,24-35 m,36.9,2877
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,YFV,Record or Recall,,CRUDE,0-35 m,24-35 m,72.9,6100
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,YFV,Recall,,CRUDE,0-35 m,24-35 m,36,3223
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,BCG,Record or Recall<12m,56,CRUDE,0-12 m,12-23 m,73.2,
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,BCG,Record,56,CRUDE,0-23 m,12-23 m,55.1,3163
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,BCG,Record or Recall,56,CRUDE,0-23 m,12-23 m,74.1,5652
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,BCG,Recall,56,CRUDE,0-23 m,12-23 m,18.9,2489
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,DTP1,Record or Recall<12m,56,CRUDE,0-12 m,12-23 m,68,
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,DTP1,Record,56,CRUDE,0-23 m,12-23 m,53.4,3163
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,DTP1,Record or Recall,56,CRUDE,0-23 m,12-23 m,70.3,5652
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,DTP1,Recall,56,CRUDE,0-23 m,12-23 m,16.9,2489
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,DTP2,Record or Recall<12m,56,CRUDE,0-12 m,12-23 m,61.7,
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,DTP2,Record,56,CRUDE,0-23 m,12-23 m,50.6,3163
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,DTP2,Record or Recall,56,CRUDE,0-23 m,12-23 m,64.6,5652
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,DTP2,Recall,56,CRUDE,0-23 m,12-23 m,14,2489
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,DTP3,Record or Recall<12m,56,CRUDE,0-12 m,12-23 m,54.3,
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,DTP3,Record,56,CRUDE,0-23 m,12-23 m,47.4,3163
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,DTP3,Record or Recall,56,CRUDE,0-23 m,12-23 m,56.6,5652
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,DTP3,Recall,56,CRUDE,0-23 m,12-23 m,9.2,2489
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,FULL,Record or Recall<12m,56,CRUDE,0-12 m,12-23 m,36.2,
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,FULL,Record,56,CRUDE,0-23 m,12-23 m,40.5,3163
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,FULL,Record or Recall,56,CRUDE,0-23 m,12-23 m,44.2,5652
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,FULL,Recall,56,CRUDE,0-23 m,12-23 m,2.6,2489
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,HEPB1,Record or Recall<12m,56,CRUDE,0-12 m,12-23 m,68,
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,HEPB1,Record,56,CRUDE,0-23 m,12-23 m,53.4,3163
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,HEPB1,Record or Recall,56,CRUDE,0-23 m,12-23 m,70.3,5652
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,HEPB1,Recall,56,CRUDE,0-23 m,12-23 m,16.9,2489
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,HEPB2,Record or Recall<12m,56,CRUDE,0-12 m,12-23 m,61.7,
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,HEPB2,Record,56,CRUDE,0-23 m,12-23 m,50.6,3163
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,HEPB2,Record or Recall,56,CRUDE,0-23 m,12-23 m,64.6,5652
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,HEPB2,Recall,56,CRUDE,0-23 m,12-23 m,14,2489
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,HEPB3,Record or Recall<12m,56,CRUDE,0-12 m,12-23 m,54.3,
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,HEPB3,Record,56,CRUDE,0-23 m,12-23 m,47.4,3163
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,HEPB3,Record or Recall,56,CRUDE,0-23 m,12-23 m,56.6,5652
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,HEPB3,Recall,56,CRUDE,0-23 m,12-23 m,9.2,2489
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,HEPBB,Record,56,CRUDE,0-23 m,12-23 m,49.9,3163
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,HEPBB,Record or Recall,56,CRUDE,0-23 m,12-23 m,67.2,5652
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,HEPBB,Recall,56,CRUDE,0-23 m,12-23 m,17.3,2489
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,HIB1,Record or Recall<12m,56,CRUDE,0-12 m,12-23 m,68,
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,HIB1,Record,56,CRUDE,0-23 m,12-23 m,53.4,3163
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,HIB1,Record or Recall,56,CRUDE,0-23 m,12-23 m,70.3,5652
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,HIB1,Recall,56,CRUDE,0-23 m,12-23 m,16.9,2489
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,HIB2,Record or Recall<12m,56,CRUDE,0-12 m,12-23 m,61.7,
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,HIB2,Record,56,CRUDE,0-23 m,12-23 m,50.6,3163
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,HIB2,Record or Recall,56,CRUDE,0-23 m,12-23 m,64.6,5652
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,HIB2,Recall,56,CRUDE,0-23 m,12-23 m,14,2489
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,HIB3,Record or Recall<12m,56,CRUDE,0-12 m,12-23 m,54.3,
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,HIB3,Record,56,CRUDE,0-23 m,12-23 m,47.4,3163
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,HIB3,Record or Recall,56,CRUDE,0-23 m,12-23 m,56.6,5652
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,HIB3,Recall,56,CRUDE,0-23 m,12-23 m,9.2,2489
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,IPV1,Record or Recall<12m,56,CRUDE,0-12 m,12-23 m,60.6,
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,IPV1,Record,56,CRUDE,0-23 m,12-23 m,44.7,3163
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,IPV1,Record or Recall,56,CRUDE,0-23 m,12-23 m,62.2,5652
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,IPV1,Recall,56,CRUDE,0-23 m,12-23 m,17.5,2489
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,MCV1,Record or Recall<12m,56,CRUDE,0-12 m,12-23 m,54,
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,MCV1,Record,56,CRUDE,0-23 m,12-23 m,41.6,3163
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,MCV1,Record or Recall,56,CRUDE,0-23 m,12-23 m,60.3,5652
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,MCV1,Recall,56,CRUDE,0-23 m,12-23 m,18.8,2489
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,MCV2,Record or Recall<12m,,CRUDE,0-12 m,24-35 m,4.1,
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,MCV2,Record,,CRUDE,0-35 m,24-35 m,18.6,2877
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,MCV2,Record or Recall,,CRUDE,0-35 m,24-35 m,37.5,6100
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,MCV2,Recall,,CRUDE,0-35 m,24-35 m,18.9,3223
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,MENGA,Record or Recall<12m,56,CRUDE,0-12 m,12-23 m,49.3,
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,MENGA,Record,56,CRUDE,0-23 m,12-23 m,37.5,3163
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,MENGA,Record or Recall,56,CRUDE,0-23 m,12-23 m,54.9,5652
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,MENGA,Recall,56,CRUDE,0-23 m,12-23 m,17.4,2489
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,PAB,Record or Recall,,CRUDE,,CBAW,70.2,9813
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,PCV1,Record or Recall<12m,56,CRUDE,0-12 m,12-23 m,67.2,
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,PCV1,Record,56,CRUDE,0-23 m,12-23 m,53.5,3163
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,PCV1,Record or Recall,56,CRUDE,0-23 m,12-23 m,69.1,5652
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,PCV1,Recall,56,CRUDE,0-23 m,12-23 m,15.6,2489
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,PCV2,Record or Recall<12m,56,CRUDE,0-12 m,12-23 m,59.9,
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,PCV2,Record,56,CRUDE,0-23 m,12-23 m,50.6,3163
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,PCV2,Record or Recall,56,CRUDE,0-23 m,12-23 m,62.6,5652
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,PCV2,Recall,56,CRUDE,0-23 m,12-23 m,12,2489
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,PCV3,Record or Recall<12m,56,CRUDE,0-12 m,12-23 m,52.8,
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,PCV3,Record,56,CRUDE,0-23 m,12-23 m,47.4,3163
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,PCV3,Record or Recall,56,CRUDE,0-23 m,12-23 m,54.7,5652
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,PCV3,Recall,56,CRUDE,0-23 m,12-23 m,7.3,2489
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,POL0,Record or Recall<12m,56,CRUDE,0-12 m,12-23 m,69.3,
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,POL0,Record,56,CRUDE,0-23 m,12-23 m,52.3,3163
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,POL0,Record or Recall,56,CRUDE,0-23 m,12-23 m,70.2,5652
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,POL0,Recall,56,CRUDE,0-23 m,12-23 m,17.9,2489
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,POL1,Record or Recall<12m,56,CRUDE,0-12 m,12-23 m,75,
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,POL1,Record,56,CRUDE,0-23 m,12-23 m,53.6,3163
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,POL1,Record or Recall,56,CRUDE,0-23 m,12-23 m,78,5652
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,POL1,Recall,56,CRUDE,0-23 m,12-23 m,24.4,2489
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,POL2,Record or Recall<12m,56,CRUDE,0-12 m,12-23 m,64.4,
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,POL2,Record,56,CRUDE,0-23 m,12-23 m,50.7,3163
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,POL2,Record or Recall,56,CRUDE,0-23 m,12-23 m,68.4,5652
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,POL2,Recall,56,CRUDE,0-23 m,12-23 m,17.7,2489
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,POL3,Record or Recall<12m,56,CRUDE,0-12 m,12-23 m,53.8,
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,POL3,Record,56,CRUDE,0-23 m,12-23 m,47.7,3163
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,POL3,Record or Recall,56,CRUDE,0-23 m,12-23 m,56.2,5652
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,POL3,Recall,56,CRUDE,0-23 m,12-23 m,8.5,2489
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,Pol3+IPV1,Record or Recall<12m,56,CRUDE,0-12 m,12-23 m,50.9,
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,Pol3+IPV1,Record,56,CRUDE,0-23 m,12-23 m,44.5,3163
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,Pol3+IPV1,Record or Recall,56,CRUDE,0-23 m,12-23 m,48.8,5652
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,Pol3+IPV1,Recall,56,CRUDE,0-23 m,12-23 m,4.3,2489
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2020,TT2+,Record or Recall,,CRUDE,,CBAW,60.8,9813
